PSNR_RRGB
C:\Users\admin\Desktop\phat.mp4
C:\Users\admin\Desktop\thu.mp4
AVG: 21.43533516
13.64337158
23.53401947
10.20059109
16.97621155
16.64842415
10.47928238
10.00960445
9.323710442
9.718949318
10.65716553
17.19051361
10.79721355
14.16247463
10.75491810
15.42320156
10.22334099
10.37815189
10.58574295
9.210729599
12.99806213
15.49732208
14.69968987
9.817418098
10.31913948
10.76549053
10.64994335
9.579480171
10.43938732
9.096855164
10.26983452
12.04445744
10.57203102
13.10200500
10.27392769
14.46177387
9.840295792
11.19416809
9.724160194
9.509273529
20.00920296
13.45817089
13.40938187
12.94640923
12.42572880
12.13817024
10.77686501
10.98050308
10.75630188
14.36800575
10.96860695
13.05189228
16.99868011
16.36442757
14.52858067
11.03301525
11.57787895
21.80279541
10.73403168
15.07347679
14.55493832
10.91252422
12.68142319
13.00547123
10.71987534
10.98128128
15.62052917
12.24976921
12.32736397
13.58488274
10.94588757
11.83700466
12.70133018
11.38185596
11.74922562
11.77049637
15.13609028
13.41306782
13.93534088
11.03741074
13.91538143
10.59458542
15.04716492
11.34380341
26.43225670
13.64838982
12.79281044
13.38183880
21.66807556
11.09876633
14.36825275
12.90231800
25.66098404
22.38498688
13.28683949
22.44599915
15.55192089
19.63054848
11.34684372
11.13163090
15.72938061
14.28537369
11.68641567
12.92055130
12.76931667
11.96188164
20.63354492
25.93757629
10.66377735
13.27111244
12.39959621
12.23197079
16.41049385
11.28154278
11.44222450
24.60662460
12.23085976
10.78841305
13.87501240
11.29262066
14.31828690
12.50012398
11.59167862
10.67561150
11.15088940
23.08091164
11.05472946
9.181092262
13.20120335
9.883834839
14.20177555
20.21292114
18.34268761
12.76459789
9.547891617
12.48281670
9.657893181
18.11579895
11.06858349
14.20599461
32.08505249
25.46475601
29.18832779
28.07830620
28.32324028
31.70025253
27.25852966
28.38926315
26.35591698
28.33212090
26.83938026
27.67631912
26.38375282
23.59547424
27.65685844
30.37232208
26.57759666
29.91017532
27.97412109
30.46631241
35.33496475
30.03107262
30.32591629
28.72917938
28.03724098
26.82163239
23.93737793
31.30206871
35.29253769
24.95111847
30.55351067
23.90542030
29.34841156
26.63045883
26.24868584
36.00273132
25.09231567
26.32421303
25.12229156
23.69764709
32.28871155
25.94546318
35.63269806
29.69820023
37.79063416
28.71564102
24.81610107
28.29514503
29.28521156
34.43038177
29.08421707
26.81352425
34.32196426
32.51641083
32.58818054
27.30903625
29.83985138
30.20711708
29.67660713
31.83920288
31.13985062
33.20875549
31.30790901
36.33768845
34.45754242
35.26684189
34.51731110
41.17308807
37.09003830
34.69325638
41.43860626
41.88211060
41.80047607
24.92032051
29.65429688
26.81539726
38.49471283
39.38218307
40.10570526
26.36604118
38.51430511
33.11303711
40.01086426
30.77079773
31.62307358
29.43867874
24.59352112
34.79250336
34.42162323
29.77245712
44.13889313
23.71671486
39.69840240
25.43725014
38.75799942
32.46887589
33.58369446
26.95133400
29.38771248
43.93500900
39.43740845
23.65507507
38.64546204
30.56161118
35.96548080
23.94485283
30.72279930
24.28205490
29.80078506
24.82093048
38.36981964
31.69985771
27.65783119
29.08344460
26.23067093
28.43321228
30.13042259
39.39530182
29.72264481
27.36870003
36.49195099
26.25072670
32.53979111
26.92922783
35.75630188
27.70063210
27.25515175
26.81247330
23.75052643
37.68339539
26.41290855
24.96046066
25.18192101
30.06652832
28.47215462
25.82984924
40.08404541
25.46627235
39.10634995
29.29030991
29.24869728
32.89653397
29.64560318
28.04916763
